"Step","optimizer_name: nadam - train_loss","optimizer_name: nadam - train_loss__MIN","optimizer_name: nadam - train_loss__MAX","optimizer_name: sgd - train_loss","optimizer_name: sgd - train_loss__MIN","optimizer_name: sgd - train_loss__MAX","optimizer_name: sgdm - train_loss","optimizer_name: sgdm - train_loss__MIN","optimizer_name: sgdm - train_loss__MAX","optimizer_name: adamw - train_loss","optimizer_name: adamw - train_loss__MIN","optimizer_name: adamw - train_loss__MAX","optimizer_name: adam - train_loss","optimizer_name: adam - train_loss__MIN","optimizer_name: adam - train_loss__MAX"
"14","0.179603710770607","0.17551247775554657","0.18436969816684723","12.39263391494751","11.11489200592041","13.03033447265625","11.435933768749237","1.3322417736053467","14.904677391052246","0.249724343419075","0.24234873056411743","0.2580018639564514","0.24703188613057137","0.2344636768102646","0.25693634152412415"
"15","0.18513058498501778","0.17718783020973206","0.190212219953537","12.029771566390991","11.404374122619629","12.824688911437988","11.222455739974976","1.446976661682129","14.8025541305542","0.25169712677598","0.23947279155254364","0.2562464773654938","0.24879156053066254","0.24002918601036072","0.2603759467601776"
"16","0.17584321647882462","0.1615758240222931","0.18581603467464447","11.75260853767395","10.991697311401367","12.42072868347168","11.164673835039139","1.4204732179641724","14.636917114257812","0.23909810185432434","0.22172854840755463","0.24830222129821777","0.2363070510327816","0.21586938202381134","0.24636416137218475"
"17","0.16975665837526321","0.16176164150238037","0.1828474998474121","11.452300071716309","11.108442306518555","11.88758659362793","11.129449784755707","1.2723920345306396","14.573383331298828","0.23734643310308456","0.22626501321792603","0.2551090717315674","0.23404796794056892","0.22629518806934357","0.2485685497522354"
"18","0.17643331736326218","0.1664925366640091","0.18487699329853058","11.260901689529419","9.744281768798828","12.26678466796875","11.379259139299393","1.333243489265442","15.123226165771484","0.23572558909654617","0.2205379158258438","0.2506352663040161","0.23332937434315681","0.2158525437116623","0.24894995987415314"
"19","0.16877563670277596","0.15519990026950836","0.180151104927063","11.52809762954712","10.269710540771484","12.345571517944336","11.610191494226456","1.3133569955825806","15.271238327026367","0.22443211823701859","0.20344558358192444","0.23825672268867493","0.22163181751966476","0.19903339445590973","0.235912024974823"
"20","0.17243864014744759","0.1653117537498474","0.1802213191986084","10.929877042770386","9.784258842468262","11.671326637268066","11.316283166408539","1.2683541774749756","14.837661743164062","0.2319910041987896","0.22306424379348755","0.2454616129398346","0.22860587015748024","0.2222229540348053","0.23783330619335175"
"21","0.16904494538903236","0.15812242031097412","0.1903376579284668","10.745800018310547","9.664281845092773","11.747634887695312","11.393665939569473","1.3918949365615845","15.258426666259766","0.22584888339042664","0.21387256681919098","0.24919778108596802","0.22286152094602585","0.20857477188110352","0.24709421396255493"
"23","0.1684500202536583","0.15899722278118134","0.17452476918697357","10.262299299240112","9.407397270202637","10.863822937011719","11.239225655794144","1.3186904191970825","14.667352676391602","0.22139356657862663","0.2112625390291214","0.2313263863325119","0.21825681999325752","0.21226371824741364","0.22411292791366577"
"24","0.1655627153813839","0.15967044234275818","0.16883933544158936","10.124650478363037","8.241130828857422","10.814010620117188","11.552998393774033","1.319419264793396","15.533893585205078","0.22066617757081985","0.21034589409828186","0.22815915942192078","0.2177165150642395","0.2120777666568756","0.22231578826904297"
"25","0.16735131666064262","0.1614198237657547","0.17551308870315552","8.941046357154846","6.978336811065674","9.98309326171875","10.940577626228333","1.1961674690246582","14.289632797241211","0.21789733693003654","0.21004430949687958","0.22455495595932007","0.21492378041148186","0.2033073455095291","0.22606457769870758"
"26","0.15463286638259888","0.14638389647006989","0.1616109311580658","8.9593266248703","7.270411968231201","10.187276840209961","11.107515841722488","1.3425179719924927","14.616183280944824","0.2008443884551525","0.18723319470882416","0.20995467901229858","0.19793149456381798","0.18332628905773163","0.20888444781303406"
"27","0.16101691871881485","0.15352925658226013","0.16781219840049744","8.719656944274902","6.930486679077148","9.664280891418457","11.24597555398941","1.2821791172027588","14.790283203125","0.20780958235263824","0.19862601161003113","0.21462693810462952","0.20454612746834755","0.19848929345607758","0.21130509674549103"
"28","0.15292805805802345","0.14960035681724548","0.1555209755897522","7.97699761390686","5.938098907470703","8.89113998413086","11.020013511180878","1.2643401622772217","14.582174301147461","0.19940167292952538","0.1966601461172104","0.20249108970165253","0.1963852159678936","0.19005492329597473","0.2034085988998413"
"29","0.15407275035977364","0.14212454855442047","0.16332177817821503","8.221887111663818","6.341297149658203","9.779617309570312","11.38336917757988","1.2212027311325073","15.219162940979004","0.19885778799653053","0.1792110800743103","0.2139144390821457","0.195877805352211","0.1748628169298172","0.20626124739646912"
"30","0.16349465772509575","0.14865215122699738","0.17590802907943726","7.4261558055877686","5.777910232543945","8.786588668823242","11.056173771619797","1.2553757429122925","14.643492698669434","0.20500152558088303","0.18792176246643066","0.220537930727005","0.20181654393672943","0.18310202658176422","0.21302518248558044"
"31","0.14586297422647476","0.13760200142860413","0.15482467412948608","7.231964588165283","5.060454845428467","8.57900619506836","11.253091931343079","1.2287507057189941","14.757477760314941","0.18590065464377403","0.17492112517356873","0.19534875452518463","0.18280194699764252","0.17019307613372803","0.19584287703037262"
"32","0.1545337624847889","0.14599715173244476","0.1657121181488037","7.361508250236511","5.047048568725586","8.987340927124023","11.47828933596611","1.1944884061813354","15.23501968383789","0.19239071756601334","0.18280135095119476","0.20564252138137817","0.18938761204481125","0.17869746685028076","0.20661160349845886"
"33","0.1494831182062626","0.145035982131958","0.15408751368522644","6.917438864707947","5.029410362243652","7.962574481964111","11.433181554079056","1.16395103931427","15.47799301147461","0.1885349154472351","0.1834494173526764","0.1961630880832672","0.1855173297226429","0.17837977409362793","0.18985292315483093"
"34","0.15242815390229225","0.1437269151210785","0.16112270951271057","6.319589614868164","4.5973005294799805","7.528293609619141","11.190556526184082","1.202737808227539","14.717031478881836","0.1884150318801403","0.17329531908035278","0.1993100345134735","0.18499473854899406","0.17226235568523407","0.19433413445949554"
"35","0.1435975432395935","0.13048940896987915","0.15459997951984406","5.857498526573181","3.976747512817383","7.051335334777832","10.961961805820465","1.1200182437896729","14.586858749389648","0.17757834121584892","0.16101117432117462","0.18869081139564514","0.17494811490178108","0.15679572522640228","0.19002771377563477"
"36","0.15269899740815163","0.15136565268039703","0.1551486700773239","5.824835181236267","4.121463775634766","7.2664570808410645","11.237493574619293","1.2061302661895752","15.03567123413086","0.1897256188094616","0.18739542365074158","0.193913534283638","0.18658753857016563","0.18203288316726685","0.1921468824148178"
"37","0.14143456146121025","0.13656455278396606","0.1456298679113388","5.31828773021698","3.0654964447021484","6.863666534423828","11.177047073841095","1.1113455295562744","14.849771499633789","0.1728660799562931","0.1668200045824051","0.17588667571544647","0.17011430859565735","0.16229385137557983","0.17505699396133423"
"38","0.14471903443336487","0.14152570068836212","0.15369224548339844","4.9365397691726685","3.9581918716430664","5.778188705444336","10.798431158065796","1.1570863723754883","14.249069213867188","0.17654739692807198","0.16975978016853333","0.19116546213626862","0.17343275994062424","0.169762521982193","0.18219883739948273"
"39","0.12561903148889542","0.11591225862503052","0.13047102093696594","4.584108233451843","3.1979284286499023","5.648221015930176","10.980178028345108","1.16006338596344","14.482400894165039","0.15638450160622597","0.14367303252220154","0.16147151589393616","0.15375129133462906","0.1397230625152588","0.16174116730690002"
"40","0.13965490087866783","0.13311709463596344","0.14956749975681305","4.614611566066742","2.9006459712982178","5.523859977722168","11.369124829769135","1.1415650844573975","14.980567932128906","0.17032556235790253","0.16134411096572876","0.17984843254089355","0.16727878153324127","0.15693019330501556","0.17858970165252686"
"41","0.13674942031502724","0.12507954239845276","0.15077899396419525","4.047552824020386","2.763927936553955","5.478163242340088","10.881071925163269","1.1498255729675293","14.881468772888184","0.16610659286379814","0.1522454470396042","0.18485800921916962","0.16275238245725632","0.1480758786201477","0.17554965615272522"
"42","0.14376002922654152","0.13005855679512024","0.15300679206848145","3.9267793893814087","2.8262948989868164","4.552292346954346","10.935474753379822","1.1367945671081543","14.449031829833984","0.17255370318889618","0.15818414092063904","0.1836022585630417","0.1691664345562458","0.1597847193479538","0.1779412180185318"
"43","0.13897648826241493","0.12951333820819855","0.14641466736793518","3.9766274094581604","2.5949785709381104","5.083952903747559","11.161547601222992","1.1338880062103271","15.208568572998047","0.16899524256587029","0.15619316697120667","0.1771676242351532","0.16567328199744225","0.15166503190994263","0.17848911881446838"
"44","0.14597634598612785","0.13772040605545044","0.15636368095874786","3.4840345978736877","2.733607769012451","3.964020252227783","10.772971421480179","1.1520520448684692","14.134769439697266","0.1725783422589302","0.16380104422569275","0.18448224663734436","0.1695566102862358","0.15566745400428772","0.183180570602417"
"46","0.13842689990997314","0.13231457769870758","0.15020722150802612","3.2638614177703857","2.3834421634674072","3.8934872150421143","10.894358783960342","1.1008716821670532","14.424464225769043","0.16497693210840225","0.1573072075843811","0.17581334710121155","0.16181705519557","0.15671221911907196","0.1740138828754425"
"47","0.14154169335961342","0.12429553270339966","0.15328702330589294","3.555621385574341","2.366316556930542","4.513486862182617","11.233011692762375","1.1121824979782104","15.127042770385742","0.16748591139912605","0.14788521826267242","0.1812758594751358","0.16424910351634026","0.14308296144008636","0.18442831933498383"
"48","0.13262947276234627","0.12879237532615662","0.1415371596813202","2.909548819065094","2.407876491546631","3.3015730381011963","10.715898334980011","1.1054956912994385","14.24435806274414","0.157375980168581","0.1521773338317871","0.16573065519332886","0.15475095063447952","0.1497618556022644","0.1613815724849701"
"49","0.1388148032128811","0.1276673674583435","0.14665894210338593","2.840964198112488","2.2679147720336914","3.5266213417053223","10.779310703277588","1.0545377731323242","14.375471115112305","0.1631665676832199","0.15420269966125488","0.171576127409935","0.15997720137238503","0.1459638476371765","0.17460238933563232"
"50","0.12921899557113647","0.126646026968956","0.13272087275981903","2.8896524310112","2.59574294090271","3.171598196029663","10.936231225728989","1.0939220190048218","14.508759498596191","0.15230372175574303","0.14774727821350098","0.15769487619400024","0.14936386048793793","0.1477947235107422","0.15073662996292114"
"51","0.12638170085847378","0.11450881510972977","0.13287422060966492","3.0096660256385803","2.3598546981811523","3.6637978553771973","10.984649002552032","1.0435898303985596","14.5631103515625","0.14955978468060493","0.1377382129430771","0.155451700091362","0.1466941386461258","0.13368402421474457","0.15406236052513123"
"52","0.12972275353968143","0.12124311178922653","0.1430685818195343","2.769495666027069","2.1323089599609375","3.039645195007324","11.03190702199936","1.0848405361175537","14.867715835571289","0.15114964544773102","0.14212363958358765","0.16334998607635498","0.14823395013809204","0.13821963965892792","0.16103903949260712"
"53","0.1275147721171379","0.12410345673561096","0.1315942406654358","2.7077711820602417","2.2536699771881104","3.0508947372436523","10.80664610862732","1.046783447265625","14.073164939880371","0.14875352755188942","0.1432763934135437","0.15747594833374023","0.1460450105369091","0.13891500234603882","0.15266552567481995"
"54","0.12578429654240608","0.114162877202034","0.14591489732265472","2.8492308855056763","1.9585356712341309","3.671743154525757","11.48610234260559","1.034958839416504","15.539420127868652","0.14750926941633224","0.13206802308559418","0.17066210508346558","0.14455923438072205","0.1293610781431198","0.17444033920764923"
"55","0.13674580678343773","0.13158245384693146","0.14042991399765015","2.509460151195526","2.0840868949890137","2.775238275527954","10.71708407998085","1.0612455606460571","14.188806533813477","0.1578623577952385","0.15267705917358398","0.16190598905086517","0.15506954118609428","0.14830255508422852","0.15966832637786865"
"56","0.12629922851920128","0.11880196630954742","0.13515496253967285","2.4717928767204285","2.038215398788452","2.9436826705932617","10.70727263391018","0.9841646552085876","14.549677848815918","0.14813250303268433","0.13861408829689026","0.154900461435318","0.14584286510944366","0.13670842349529266","0.1578158140182495"
"57","0.12900915183126926","0.12144849449396133","0.14435310661792755","2.407463550567627","1.9375591278076172","2.634072780609131","10.658693641424179","0.9949115514755249","14.054685592651367","0.1480647400021553","0.1420096755027771","0.16382500529289246","0.14551854878664017","0.1349671483039856","0.16100677847862244"
"58","0.12550759315490723","0.11637044697999954","0.13849985599517822","2.5626839995384216","1.951580286026001","3.145639419555664","11.09394371509552","1.0379462242126465","14.779272079467773","0.14311721175909042","0.13246731460094452","0.15624558925628662","0.14064252004027367","0.12888501584529877","0.1596510261297226"
"59","0.1256909053772688","0.11491485685110092","0.13198412954807281","2.287000834941864","1.9737777709960938","2.5979270935058594","10.763405412435532","1.0656064748764038","14.389814376831055","0.14417823776602745","0.13308322429656982","0.15039092302322388","0.1413002349436283","0.12903980910778046","0.14915838837623596"
"60","0.12695514224469662","0.12202382832765579","0.13169284164905548","2.208378255367279","1.7333877086639404","2.622826337814331","10.75272086262703","0.9834414720535278","14.327972412109375","0.14358847588300705","0.137086421251297","0.1512819528579712","0.1409611701965332","0.13407237827777863","0.1470247358083725"
"61","0.12612487748265266","0.11711325496435165","0.13747632503509521","2.3972197771072388","1.9696729183197021","2.9359288215637207","10.861209005117416","0.9955457448959351","14.79106330871582","0.14503620564937592","0.13563886284828186","0.159845232963562","0.1421382874250412","0.131870299577713","0.15094724297523499"
"62","0.12215162813663483","0.11110943555831909","0.13150529563426971","2.350014328956604","2.0907392501831055","2.6512393951416016","10.856152638792992","0.9882568717002869","14.507861137390137","0.1383248157799244","0.12613295018672943","0.14630651473999023","0.135894026607275","0.1229083389043808","0.14488035440444946"
"63","0.12680691294372082","0.11497505754232407","0.13405783474445343","2.1772960424423218","1.7898471355438232","2.454458713531494","10.742738515138626","1.0007354021072388","14.29902172088623","0.14461112022399902","0.13319069147109985","0.14894580841064453","0.14216085150837898","0.1299952119588852","0.15266111493110657"
"64","0.12093003839254379","0.11317262798547745","0.13228139281272888","2.3415557146072388","2.02451491355896","2.5457372665405273","10.924638569355011","0.9598324298858643","14.41140365600586","0.1353398710489273","0.13065402209758759","0.14536739885807037","0.13300328515470028","0.12397067993879318","0.14230898022651672"
"65","0.12271158210933208","0.10952577739953995","0.1356552243232727","2.2358164191246033","2.0133683681488037","2.63804292678833","10.728182584047318","1.0106850862503052","14.407073974609375","0.1378882322460413","0.1241888478398323","0.15034982562065125","0.1364392749965191","0.12160222232341766","0.1540243923664093"
"66","0.12448927387595177","0.1150742769241333","0.13206996023654938","2.1901522278785706","1.9134910106658936","2.4130120277404785","10.973680943250656","0.964675784111023","14.757987976074219","0.14038163051009178","0.12995263934135437","0.14993110299110413","0.13848458603024483","0.12735511362552643","0.15080250799655914"
"67","0.11957798898220062","0.1103319525718689","0.1303548365831375","2.259046643972397","1.9659866094589233","2.4884042739868164","10.629448100924492","0.9559170603752136","14.286663055419922","0.13395177572965622","0.12501011788845062","0.1424630582332611","0.1324163880199194","0.12272791564464569","0.14701730012893677"
"69","0.12085897102952003","0.10951180011034012","0.12932275235652924","1.981410026550293","1.821679711341858","2.2405006885528564","10.467056035995483","0.9213275909423828","14.260679244995117","0.13433274999260902","0.12034101784229279","0.14154662191867828","0.1330923940986395","0.11796707659959793","0.14586526155471802"
"70","0.11842155270278454","0.11064934730529785","0.1286565661430359","2.0759473741054535","1.8939485549926758","2.42647647857666","10.714223623275757","0.9330663681030273","14.833232879638672","0.13190550357103348","0.125628262758255","0.14604510366916656","0.13031243160367012","0.11957027018070221","0.14329080283641815"
"71","0.12857259809970856","0.10592468082904816","0.14893221855163574","2.167591154575348","1.8632712364196777","2.4224815368652344","10.715677112340927","0.9387716054916382","14.274249076843262","0.1422448828816414","0.12075650691986084","0.16246384382247925","0.14113283902406693","0.116095170378685","0.1664518415927887"
"72","0.11656203866004944","0.10632500797510147","0.1251288503408432","1.9941124618053436","1.7899770736694336","2.3567020893096924","10.856791123747826","0.8821634650230408","14.760295867919922","0.12890934199094772","0.11826294660568237","0.1402132511138916","0.12769157253205776","0.11594400554895401","0.13457989692687988"
"73","0.11498796381056309","0.10277634859085083","0.13146916031837463","1.89040145277977","1.658988118171692","2.042290210723877","10.813563406467438","0.8948547840118408","14.447233200073242","0.12826114147901535","0.11876796185970306","0.14429809153079987","0.12724915705621243","0.11518455296754837","0.14314638078212738"
"74","0.1110873855650425","0.10239288210868835","0.1228739321231842","1.9703207612037659","1.8222278356552124","2.083950996398926","10.597091853618622","0.9185559749603271","13.994314193725586","0.1237297672778368","0.11384377628564835","0.14009061455726624","0.12312972918152809","0.11218935996294022","0.13595110177993774"
"75","0.11271046102046967","0.1088126003742218","0.12063270807266235","1.9208740592002869","1.7474119663238525","2.0784854888916016","10.595254644751549","0.9045285582542419","14.214061737060547","0.12477287091314793","0.115763358771801","0.13412168622016907","0.12401157990098","0.11946482956409454","0.13320578634738922"
"76","0.1281428076326847","0.11583437025547028","0.13596093654632568","1.8576249182224274","1.656911849975586","1.9574904441833496","10.640863239765167","0.8674137592315674","14.361452102661133","0.14030230045318604","0.1286308914422989","0.15010811388492584","0.139734648168087","0.1254274547100067","0.1490880846977234"
"77","0.11350115574896336","0.10124075412750244","0.12126512825489044","2.07345449924469","1.8370639085769653","2.309159755706787","10.627367526292801","0.9033147096633911","14.342016220092773","0.12590982392430305","0.11333739757537842","0.13751161098480225","0.12491846457123756","0.11160007119178772","0.13255995512008667"
"78","0.11133596114814281","0.10777540504932404","0.11453837901353836","1.9006952941417694","1.6750469207763672","2.082289457321167","10.624533876776695","0.9036473631858826","14.32342529296875","0.12208347767591476","0.11536283791065216","0.12829813361167908","0.1209326907992363","0.11864341050386429","0.12625907361507416"
"79","0.11422598361968994","0.09955292195081711","0.13203376531600952","1.8563613891601562","1.6836292743682861","2.0582468509674072","10.577042564749718","0.854824960231781","14.28833293914795","0.12456933595240116","0.11113818734884262","0.14674296975135803","0.12348287552595139","0.10920517146587372","0.1410631239414215"
"80","0.10920046456158161","0.08616692572832108","0.12081851065158844","1.9015739858150482","1.689453125","2.016125202178955","10.56591834127903","0.8364816308021545","14.1204833984375","0.12054171785712242","0.0976334735751152","0.1330646127462387","0.1196738351136446","0.09579645842313766","0.13204222917556763"
"81","0.11015220545232296","0.09999748319387436","0.12127722054719925","1.8033660054206848","1.726410150527954","1.8607313632965088","10.271556094288826","0.8439663052558899","13.637113571166992","0.12028033100068569","0.1096365749835968","0.1276140958070755","0.11945693381130695","0.10804112255573273","0.1324392557144165"
"82","0.11432624608278275","0.10755806416273117","0.12405519932508469","1.9255874752998352","1.7087945938110352","2.2034621238708496","10.773617565631866","0.8531372547149658","14.682579040527344","0.1259715035557747","0.12059912830591202","0.1389061063528061","0.1249946765601635","0.11795085668563843","0.13704097270965576"
"83","0.11362063325941563","0.10752661526203156","0.11984845995903015","1.873707264661789","1.7538601160049438","1.9735885858535767","10.526209980249405","0.8778234720230103","13.89005184173584","0.12491297163069248","0.12113221734762192","0.12706707417964935","0.12393927574157715","0.11903147399425507","0.12968851625919342"
"84","0.10533790662884712","0.08679261058568954","0.11226257681846619","1.9204331040382385","1.823270320892334","2.1675655841827393","10.28686173260212","0.8308880925178528","14.119197845458984","0.11862544529139996","0.09768620133399963","0.1273370087146759","0.11757604219019413","0.09667539596557617","0.12538351118564606"
"85","0.10786236450076103","0.09611889719963074","0.1153470054268837","1.827378660440445","1.6732858419418335","2.1225922107696533","10.143044412136078","0.8167855739593506","14.192500114440918","0.11929390020668507","0.10436728596687317","0.1276908963918686","0.11838876456022263","0.10696548223495483","0.12520496547222137"
"86","0.11118210479617119","0.10019364953041077","0.12040998786687851","1.7427569925785065","1.6877927780151367","1.8121048212051392","10.258430913090706","0.8384130597114563","13.61482048034668","0.12196962721645832","0.11186562478542328","0.13104261457920074","0.12115147523581982","0.10869964212179184","0.1302061378955841"
"87","0.1162967998534441","0.10716130584478378","0.12447167187929153","1.7919644117355347","1.7196835279464722","1.8763689994812012","10.387097522616386","0.8405014872550964","13.99133014678955","0.1270969845354557","0.11244837194681168","0.13822948932647705","0.12614097446203232","0.11481788754463196","0.13475707173347473"
"88","0.10738645866513252","0.09547489881515503","0.11900277435779572","1.9026508033275604","1.812796950340271","1.9879893064498901","10.762083530426025","0.7978830337524414","14.215709686279297","0.11862415820360184","0.10505309700965881","0.13176369667053223","0.11762288026511669","0.1034168004989624","0.13119518756866455"
"89","0.10345677472651005","0.09624161571264267","0.11223511397838593","1.793405532836914","1.6516093015670776","1.9287371635437012","10.34833937883377","0.7647182941436768","13.750246047973633","0.11454163491725922","0.10358358919620514","0.12259992957115173","0.1136060543358326","0.10575113445520401","0.12192763388156891"
"90","0.1112209502607584","0.1073167622089386","0.11352252215147018","1.6913567781448364","1.619766116142273","1.7816338539123535","10.124413311481476","0.7317278385162354","13.432171821594238","0.12218624353408813","0.11727650463581085","0.12771695852279663","0.12143737636506557","0.11665039509534836","0.12462717294692993"
"91","0.10055753774940968","0.09321576356887817","0.10543790459632874","1.8018877804279327","1.6675753593444824","1.8777637481689453","10.2404625415802","0.7657041549682617","13.941974639892578","0.11158240027725697","0.10028966516256332","0.11715619266033173","0.11071662232279778","0.10201051086187363","0.11552958190441132"
"92","0.10534256510436535","0.1019102931022644","0.11379487812519073","1.7121363878250122","1.6605782508850098","1.7672005891799927","10.424941569566727","0.7797423601150513","14.115428924560547","0.11612436175346375","0.11124879121780396","0.12522165477275848","0.11545100435614586","0.1117372140288353","0.12463383376598358"
"93","0.10955198667943478","0.10034944117069244","0.11464531719684601","1.7458840310573578","1.6402252912521362","1.8721528053283691","10.366684839129448","0.7603680491447449","13.817219734191895","0.11988653801381588","0.11017951369285583","0.12669752538204193","0.11929102055728436","0.10977057367563248","0.1251371204853058"
"94","0.10386243462562561","0.09905429184436798","0.11356595158576965","1.7498035430908203","1.6130692958831787","1.9011461734771729","10.227890402078629","0.7546602487564087","13.792882919311523","0.11502813547849655","0.10561151802539825","0.12923473119735718","0.11417443491518497","0.10736368596553802","0.12604834139347076"
"95","0.10949922911822796","0.1010558158159256","0.11593515425920486","1.8175488412380219","1.7098309993743896","1.922878623008728","10.204781740903854","0.793115496635437","13.772056579589844","0.12090952694416046","0.1097443550825119","0.12785431742668152","0.12019794434309006","0.11136069893836975","0.12731313705444336"
"96","0.10938136465847492","0.09294146299362183","0.12701581418514252","1.6941648125648499","1.5070438385009766","1.788118600845337","10.638258621096611","0.7663113474845886","14.308655738830566","0.12046502158045769","0.1050226017832756","0.13800813257694244","0.11973799020051956","0.10186924785375595","0.1377110481262207"
"97","0.10276528261601925","0.09863678365945816","0.10682149231433868","1.6544204354286194","1.5477434396743774","1.7557427883148193","10.29982715845108","0.7199280261993408","13.858115196228027","0.112082339823246","0.103762686252594","0.11850515007972717","0.11134905368089676","0.10547813773155212","0.11687226593494415"
"98","0.1082376018166542","0.10193526744842529","0.11425416171550751","1.8079468607902527","1.7106074094772339","1.9240237474441528","10.349231094121933","0.7765477895736694","14.22561264038086","0.11985703557729721","0.11423218250274658","0.1252489537000656","0.11914960108697414","0.11277215927839279","0.12714281678199768"
"99","0.10485167242586613","0.10203030705451965","0.11015704274177551","1.6794301867485046","1.5662250518798828","1.8801071643829346","9.940058887004852","0.7679498195648193","13.346120834350586","0.115357531234622","0.1088659018278122","0.12036218494176865","0.1145295724272728","0.11043672263622284","0.11995942890644073"
"101","0.10514558851718903","0.09490831196308136","0.1118769645690918","1.7766116559505463","1.7061057090759277","1.8108834028244019","10.119213283061981","0.6823537349700928","13.617947578430176","0.11645319126546383","0.10707259178161621","0.12387089431285858","0.11579264514148235","0.1047573834657669","0.12360461056232452"
"102","0.10997748374938965","0.09952332824468613","0.12141875922679901","1.7523931562900543","1.616403579711914","1.8759119510650635","10.26373741030693","0.7339009046554565","14.123305320739746","0.12075522169470787","0.1112557053565979","0.12941938638687134","0.12010250240564346","0.11013434827327728","0.1311764121055603"
